TIPO,FABRICANTE,MODELO,VARIANTE,MOTOR,ORI,MOD,GAIN,HP,RPM,T_ORI,T_MOD,OBD,STG,ACC,RON,VMX,CAT,EGR,DPF,IMM,SWR,MS,ADB,SS,P&B,CAT2,STG1,STG2,ONLY_J2,COMBO_J2,ONLY_J4,COMBO-J4,D_STG1,D_STG2,D_ONLY_J2,D_COMBO_J2,D_ONLY_J4,D_COMBO_J4,KESS,KTAG,KESS3,DFOX,FLEX,BITBOX,FOTO1,FOTO2,FOTO3,FOTO4,NOTAS_ESPECIALES,ID
AUTO / UTIL,AUDI,Q5,20TDI CR (170 HP),20TDI CR,170,210,40,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,501,1221 146,,,,,,,,,,60
AUTO / UTIL,AUDI,Q5,2.0TFSI (211 HP),2.0TFSI,211,265,48,66,5400,360,439,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,1304 293,,,,,,,,,,61
AUTO / UTIL,AUDI,Q5,2.0TSI MQB (230 HP),2.0TSI MQB,230,300,80,93,4400,348,474,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,473,830,,,,,,,,,,62
AUTO / UTIL,AUDI,Q5,20TSI GEN3 (252 HP),20TSI GEN3,252,310,58,69,4400,370,474,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,473,830,,,,,,,,,,63
AUTO / UTIL,AUDI,Q5,30TFSI (272 HP),30TFSI,272,420,148,,,400,520,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN6,394100,473800,150700,75350,,,118230,142140,45210,22605,0,0,,,,,,,,,,,,64
AUTO / UTIL,AUDI,TT MK1,1.8T (180 HP),1.8T,180,215,35,56,4600,235,335,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TN1,197400,236900,78300,39150,,,59220,71070,23490,11745,0,0,39,53,,,,,,,,,,65
AUTO / UTIL,AUDI,TT MK1,1.8T (210 HP),1.8T,210,250,40,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TN1,197400,236900,78300,39150,,,59220,71070,23490,11745,0,0,38,48,,,,,,,,,,66
AUTO / UTIL,AUDI,TT MK2,1.8TFSI (163 HP),1.8TFSI,163,218,47,64,4200,256,365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TN1,197400,236900,78300,39150,,,59220,71070,23490,11745,0,0,39,53,,,,,,,,,,67
AUTO / UTIL,AUDI,TT MK2,2.0TFSI (211 HP),2.0TFSI,211,265,48,66,5400,360,439,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,1304 293,,,,,,,,,,68
AUTO / UTIL,AUDI,TT MK2,3.2 V6 (250 HP),3.2 V6,250,270,20,20,6200,318,340,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A3,151300,172400,84900,21225,,,45390,51720,25470,6368,0,0,120,52,,,,,,,,,,69
AUTO / UTIL,AUDI,TTRS MK2,25T (340 HP),25T,340,405,65,70,4500,450,600,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TN6,394100,473800,150700,75350,,,118230,142140,45210,22605,0,0,,,,,,,,,,,,70
AUTO / UTIL,AUDI,TTS MK3,20TSI MQB (300 HP),20TSI MQB,300,370,70,98,5000,380,490,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,,,,,,,,,,,,71
AUTO / UTIL,BRP,SEA-DOO,RXP215 (215 HP),RXP215,215,230,15,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,1285 180,,,,,,,,,,72
AUTO / UTIL,BRP,SEA-DOO,RXT260 (260 HP),RXT260,260,280,20,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,1285 180,,,,,,,,,,73
AUTO / UTIL,BRP,SEA-DOO SPARK,Spark 900 (60-90 HP),Spark 900,60-90,105,15,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,180,,,,,,,,,,74
AUTO / UTIL,BRP,SEA-DOO GTI,GTI 1500 (130 HP),GTI 1500,130,145,15,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,1285 180,,,,,,,,,,75
AUTO / UTIL,BMW,SERIE 1 EXX,116i (116 HP),116i,116,126,10,10,5100,150,163,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A3,151300,172400,84900,21225,,,45390,51720,25470,6368,0,0,,171,,,,,,,,,,76
AUTO / UTIL,BMW,SERIE 1 EXX,118i (143 HP),118i,143,156,13,16,5100,190,205,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A3,151300,172400,84900,21225,,,45390,51720,25470,6368,0,0,202,991,,,,,,,,,,77
AUTO / UTIL,BMW,SERIE 1 EXX,120i 320i (168 HP),120i 320i,168,178,15,15,5100,210,230,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,202,991,,,,,,,,,,78
AUTO / UTIL,BMW,SERIE 1 EXX,120d 320d (177 HP),120d 320d,177,215,38,38,4100,350,423,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,215 692,1208 154,,,,,,,,,,79
AUTO / UTIL,BMW,SERIE 1 EXX,125i 325i (218 HP),125i 325i,218,236,18,18,6600,250,261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,202,990,,,,,,,,,,80
AUTO / UTIL,BMW,SERIE 1 EXX,130i 330i (265 HP),130i 330i,265,280,15,20,5800,310,331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,202,986,,,,,,,,,,81
AUTO / UTIL,BMW,SERIE 1 EXX,135i 335i N54 (306 HP),135i 335i N54,306,355,49,50,4500,400,525,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,202,986,,,,,,,,,,82
AUTO / UTIL,BMW,SERIE 1 EXX,135i 335i N55 (306 HP),135i 335i N55,306,355,49,50,4500,400,525,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,695,1351 215,,,,,,,,,,83
AUTO / UTIL,BMW,SERIE 1 EXX,M1 (340 HP),M1,340,390,50,,,500,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1357 678,,,,,,,,,,84
AUTO / UTIL,BMW,SERIE 1 FXX,16i N13 (136 HP),16i N13,136,200,64,67,5900,220,310,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,tn4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,,,,,,,,,,,,85
AUTO / UTIL,BMW,SERIE 1 FXX,1.6T (170 HP),1.6T,170,205,35,27,4900,250,332,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1355 679,,,,,,,,,,86
AUTO / UTIL,BMW,SERIE 1 FXX,120d 320d (184 HP),120d 320d,184,220,36,35,4100,380,471,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,628,1175 668,,,,,,,,,,87
AUTO / UTIL,BMW,SERIE 1 FXX,118D 318D (141 HP),118D 318D,141,170,29,30,4200,320,411,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,215 692,1208 154,,,,,,,,,,88
AUTO / UTIL,BMW,SERIE 1 FXX,25i N20  (218 HP),25i N20 ,218,268,50,54,4300,310,430,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TN3,256600,309300,104600,52300,,,76980,92790,31380,15690,0,0,,,,,,,,,,,,89
AUTO / UTIL,BMW,SERIE 1 F20 LCI 118I,15T B38 (136 HP),15T B38,136,180,44,47,5100,220,284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1353 719,,,,,,,,,,90
AUTO / UTIL,BMW,SERIE 1 F20 LCI 120I,16T N13 (174 HP),16T N13,174,210,36,44,6100,250,296,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1355 679,,,,,,,,,,91
AUTO / UTIL,BMW,SERIE 1 F20 LCI 120I,20i B48 20T 192HP (192 HP),20i B48 20T 192HP,192,250,58,57,5900,280,328,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,702,1401,,,,,,,,,,92
AUTO / UTIL,BMW,SERIE 1 F20 LCI 140I,30T B58  (340 HP),30T B58 ,340,400,60,65,4800,500,600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN6,394100,473800,150700,75350,,,118230,142140,45210,22605,0,0,702,1419,,,,,,,,,,93
AUTO / UTIL,BMW,SERIE 2 F21,M2 (370 HP),M2,370,410,40,45,5700,465,528,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,tn5,329000,394800,130900,65450,,,98700,118440,39270,19635,0,0,629,1357 678,,,,,,,,,,94
AUTO / UTIL,BMW,SERIE 2 F22,2.0t n20 (184 HP),2.0t n20,184,255,71,74,5900,270,379,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1355 679,,,,,,,,,,95
AUTO / UTIL,BMW,SERIE 2 F 235I,135i 235i 335i 435i N55 Fxx (306 HP),135i 235i 335i 435i N55 Fxx,306,360,54,55,4500,400,525,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN5,329000,394800,130900,65450,,,98700,118440,39270,19635,0,0,629,1356 679,,,,,,,,,,96
AUTO / UTIL,BMW,SERIE 2 F 220I,20i B48 20T 192HP (192 HP),20i B48 20T 192HP,192,250,58,57,5900,280,328,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,702,1401,,,,,,,,,,97
AUTO / UTIL,BMW,SERIE 2 F 240I,30T B58  (340 HP),30T B58 ,340,400,60,65,4800,500,600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN6,394100,473800,150700,75350,,,118230,142140,45210,22605,0,0,702,1419,,,,,,,,,,98
AUTO / UTIL,BMW,SERIE 3 E36,318i (115 HP),318i,115,123,8,,,162,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A3,151300,172400,84900,21225,,,45390,51720,25470,6368,0,0,250,x,,,,,,,,,,99
AUTO / UTIL,BMW,SERIE 3 E36,2.0td (90 HP),2.0td,90,115,25,,,,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,x,x,,,,,,,,,,100
AUTO / UTIL,BMW,SERIE 3 E36,323i (170 HP),323i,170,185,15,16,4900,245,269,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,145,x,,,,,,,,,,101
AUTO / UTIL,BMW,SERIE 3 E36,325i (192 HP),325i,192,211,19,22,6300,250,279,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,145,x,,,,,,,,,,102
AUTO / UTIL,BMW,SERIE 3 E46,320d (136 HP),320d,136,166,30,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD2,144100,144100,90800,22700,138200,69100,43230,43230,27240,6810,41460,20730,50,x,,,,,,,,,,103
AUTO / UTIL,BMW,SERIE 3 E46,320i (170 HP),320i,170,190,20,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A3,151300,172400,84900,21225,,,45390,51720,25470,6368,0,0,59,x,,,,,,,,,,104
AUTO / UTIL,BMW,SERIE 3 E46,325i (192 HP),325i,192,211,19,22,6300,250,279,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,145,x,,,,,,,,,,105
AUTO / UTIL,BMW,SERIE 3 E46,328i (193 HP),328i,193,210,17,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,60,x,,,,,,,,,,106
AUTO / UTIL,BMW,SERIE 3 E46,330i (228 HP),330i,228,244,16,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,59,x,,,,,,,,,,107
AUTO / UTIL,BMW,SERIE 3 E46,M3 (343 HP),M3,343,360,17,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,132,x,,,,,,,,,,108
AUTO / UTIL,BMW,SERIE 3 E90,120d 320d (177 HP),120d 320d,177,215,38,38,4100,350,423,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,215 692,1208 154,,,,,,,,,,109
AUTO / UTIL,BMW,SERIE 3 E90,120i 320i (168 HP),120i 320i,168,178,15,15,5100,210,230,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,202,991,,,,,,,,,,110
AUTO / UTIL,BMW,SERIE 3 E90,323i (200 HP),323i,200,215,15,16,4200,244,270,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,145,x,,,,,,,,,,111
AUTO / UTIL,BMW,SERIE 3 E90,125i 325i (218 HP),125i 325i,218,236,18,18,6600,250,261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,202,990,,,,,,,,,,112
AUTO / UTIL,BMW,SERIE 3 E90,130i 330i (265 HP),130i 330i,265,280,15,20,5800,310,331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,202,986,,,,,,,,,,113
AUTO / UTIL,BMW,SERIE 3 E90,330d (245 HP),330d,245,290,45,48,4200,520,620,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,164,100,,,,,,,,,,114
AUTO / UTIL,BMW,SERIE 3 E90,135i 335i N54 (306 HP),135i 335i N54,306,355,49,50,4500,400,525,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,202,986,,,,,,,,,,115
AUTO / UTIL,BMW,SERIE 3 E90,M3 (420 HP),M3,420,440,20,19,4600,400,435,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,205,117,,,,,,,,,,116
AUTO / UTIL,BMW,SERIE 3 F 320I,2.0t n20 (184 HP),2.0t n20,184,255,71,74,5900,270,379,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1355 679,,,,,,,,,,117
AUTO / UTIL,BMW,SERIE 3 F 328I,28i N20 245HP (245 HP),28i N20 245HP,245,290,45,45,5100,350,427,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1355 679,,,,,,,,,,118
AUTO / UTIL,BMW,SERIE 3 F 330I,20T B48 252HP (252 HP),20T B48 252HP,252,287,35,37,4900,350,450,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN5,329000,394800,130900,65450,,,98700,118440,39270,19635,0,0,702,1419,,,,,,,,,,119
AUTO / UTIL,BMW,SERIE 3 F 340I,30T B58  (340 HP),30T B58 ,340,400,60,65,4800,500,600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN6,394100,473800,150700,75350,,,118230,142140,45210,22605,0,0,702,1419,,,,,,,,,,120
AUTO / UTIL,BMW,SERIE 4 F 428I,28i N20 245HP (245 HP),28i N20 245HP,245,290,45,45,5100,350,427,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1355 679,,,,,,,,,,121
AUTO / UTIL,BMW,SERIE 4 F 430I,20T B48 252HP (252 HP),20T B48 252HP,252,287,35,37,4900,350,450,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN5,329000,394800,130900,65450,,,98700,118440,39270,19635,0,0,702,1419,,,,,,,,,,122
AUTO / UTIL,BMW,SERIE 4 F 440I,30T B58  (340 HP),30T B58 ,340,400,60,65,4800,500,600,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN6,394100,473800,150700,75350,,,118230,142140,45210,22605,0,0,702,1419,,,,,,,,,,123
AUTO / UTIL,BMW,SERIE 5 E69,4.4i (286 HP),4.4i,286,308,22,29,4600,440,470,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#N/D,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,148,604,,,,,,,,,,124
AUTO / UTIL,BMW,SERIE 5 E60,120d 320d (177 HP),120d 320d,177,215,38,38,4100,350,423,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,215 692,1208 154,,,,,,,,,,125
AUTO / UTIL,BMW,SERIE 5 E60,330d (245 HP),330d,245,290,45,48,4200,520,620,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,164,100,,,,,,,,,,126
AUTO / UTIL,BMW,SERIE 5 E60,330d (245 HP),330d,245,290,45,48,4200,520,620,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,164,100,,,,,,,,,,127
AUTO / UTIL,BMW,SERIE 5 F10,530d n57 (255 HP),530d n57,255,310,55,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD4,236200,236200,130900,32725,177700,88850,70860,70860,39270,9818,53310,26655,628,1184 670,,,,,,,,,,128
AUTO / UTIL,BMW,SERIE 5 E60,M5 V10 (507 HP),M5 V10,507,525,18,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,205,x,,,,,,,,,,129
AUTO / UTIL,BMW,SERIE 6 E63,M5 V10 (507 HP),M5 V10,507,525,18,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,205,x,,,,,,,,,,130
AUTO / UTIL,BMW,X1,120d 320d (177 HP),120d 320d,177,215,38,38,4100,350,423,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,215 692,1208 154,,,,,,,,,,131
AUTO / UTIL,BMW,X1 F,20i B48 20T 192HP (192 HP),20i B48 20T 192HP,192,250,58,57,5900,280,328,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,702,1401,,,,,,,,,,132
AUTO / UTIL,BMW,X1 F,25i B48 20T 231HP (231 HP),25i B48 20T 231HP,231,280,49,53,4500,350,400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,tn4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,,,,,,,,,,,,133
AUTO / UTIL,BMW,X3,120d 320d (177 HP),120d 320d,177,215,38,38,4100,350,423,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,215 692,1208 154,,,,,,,,,,134
AUTO / UTIL,BMW,X3,125i 325i (218 HP),125i 325i,218,236,18,18,6600,250,261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,202,990,,,,,,,,,,135
AUTO / UTIL,BMW,X3,130i 330i (265 HP),130i 330i,265,280,15,20,5800,310,331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,202,986,,,,,,,,,,136
